Season,Id,Name,Position,Team,Conference,CountablePlays,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns
2017,3915836,Donta Thompson,TE,Texas Tech,Big 12,2,0.737,0.737,0,0,0.737,0,2.432,-0.958,1.473,1.473,0,0,1.473,0,2.432,-0.958
2017,4039301,Courtney Lark,WR,Houston,Big 12,21,0.738,0.738,0,-0.156,0.964,1.088,0.019,1.392,15.494,15.494,0,-1.248,5.786,6.525,0.188,15.307
2017,3134302,Jordan Lasley,WR,UCLA,Pac-12,109,0.738,0.801,-0.925,0.585,0.693,1.128,0.591,0.972,80.432,84.132,-3.699,31.018,20.793,25.944,39.607,40.825
2017,3124596,Dakota Torres,TE,Hawai'i,Mountain West,7,0.739,0.739,0,0.199,0.779,1.218,0.895,-0.2,5.171,5.171,0,0.398,2.338,2.436,5.371,-0.2
2017,3123670,Ike Lewis,WR,Appalachian State,Sun Belt,74,0.741,0.763,0.201,0.565,0.526,1.313,0.871,0.56,54.809,54.206,0.603,14.135,14.732,24.941,37.445,17.364
2017,4036486,Justin McInnis,WR,Arkansas State,Sun Belt,72,0.744,0.756,-0.126,0.421,0.868,1.177,0.688,0.89,53.566,53.693,-0.126,13.046,21.688,18.832,35.757,17.809
2017,4245703,Bryce Wolma,TE,Arizona,Pac-12,31,0.744,0.744,0,0.357,0.603,1.402,0.846,0.495,23.078,23.078,0,5.003,6.63,5.608,18.619,4.459
2017,3121398,De'Mornay Pierson-El,WR,Nebraska,Big Ten,66,0.744,0.767,0.382,0.282,0.876,1.23,0.576,1.079,49.096,47.567,1.529,7.325,18.396,23.376,25.357,23.739
2017,4256217,Jessie Britt,RB,UMass,FBS Independents,43,0.745,0.745,0,0.186,1.499,1.118,0.351,1.348,32.05,32.05,0,3.909,8.994,16.763,9.133,22.918
2017,3126160,Trevon Brown,WR,East Carolina,American Athletic,103,0.746,0.753,0.359,0.312,0.936,1.07,0.603,0.916,76.799,76.081,0.718,11.536,36.503,25.67,33.75,43.049
2017,3122781,DeJuawn Oliver,WR,Louisiana Tech,Conference USA,11,0.746,0.746,0,0.107,1.403,-0.642,0.227,1.178,8.202,8.202,0,0.428,8.416,-0.642,1.137,7.065
2017,3914828,Brendan O'Leary-Orange,WR,Nevada,Mountain West,58,0.748,0.748,0,0.07,0.813,1.395,0.532,1.013,43.379,43.379,0,1.268,21.126,18.133,17.029,26.351
2017,3122623,Jay MacIntyre,WR,Colorado,Pac-12,40,0.75,0.792,-0.889,0.366,0.306,1.851,0.672,0.856,30.014,30.903,-0.889,4.754,4.896,20.363,15.458,14.556
2017,552726,Drew Van Maanen,FB,Wyoming,Mountain West,9,0.75,1.033,-0.24,0.563,1.11,0.603,0.618,1.21,6.748,7.228,-0.48,2.814,3.331,0.603,4.329,2.419
2017,546794,Ryan Green,RB,Florida State,ACC,14,0.751,0.086,0.802,0.483,1.181,0.733,0.677,1.706,10.507,0.086,10.422,3.868,5.907,0.733,8.801,1.706
2017,3139922,Jabril Clewis,WR,Tulane,American Athletic,23,0.753,0.836,-1.074,0.174,0.187,1.144,0.489,1.041,17.316,18.39,-1.074,1.046,1.5,8.008,5.862,11.454
2017,4240034,D.J. Matthews,WR,Florida State,ACC,8,0.755,0.755,0,0.679,0.515,1.313,0.679,0.781,6.043,6.043,0,1.357,2.061,2.625,1.357,4.686
2017,4047839,N'Keal Harry,WR,Arizona State,Pac-12,131,0.757,0.801,0.318,0.124,0.893,1.101,0.604,0.974,99.127,95.305,3.822,4.827,45.529,38.542,46.525,52.602
2017,3917916,Tanner Cowley,TE,Virginia,ACC,3,0.757,0.757,0,-0.181,0.754,1.699,0.757,0,2.271,2.271,0,-0.181,0.754,1.699,2.271,0
2017,3919558,Jack Freudenthal,TE,Wake Forest,ACC,5,0.758,0.758,0,-0.105,0,2.57,0.563,1.536,3.789,3.789,0,-0.316,0,2.57,2.253,1.536
2017,3791116,Deddrick Thomas,WR,Mississippi State,SEC,27,0.76,0.817,0.046,0.577,0.944,0.843,0.448,1.501,20.518,20.425,0.093,6.342,6.606,6.741,8.511,12.007
2017,4044533,Nick Orekoya,RB,UMass,FBS Independents,16,0.76,2.029,0.467,-0.434,0.541,2.019,0.623,1.061,12.163,6.086,6.077,-2.169,2.705,10.094,6.856,5.307
2017,3123849,Parker Smith,WR,Rice,American Athletic,10,0.762,0.762,0,0.084,1.61,-0.765,0.333,1.191,7.62,7.62,0,0.337,8.048,-0.765,1.667,5.953
2017,4035996,Seth Dawkins,WR,Louisville,ACC,63,0.766,0.766,0,0.335,1.061,1.394,0.382,1.247,48.27,48.27,0,8.699,21.217,22.301,13.366,34.904
2017,4037601,Phil Patterson,WR,Virginia Tech,ACC,11,0.766,0.766,0,-0.074,0.551,2.984,0.126,1.535,8.43,8.43,0,-0.296,2.757,5.968,0.757,7.673
2017,4047770,Kumoku Noa,WR,Hawai'i,Mountain West,15,0.768,0.768,0,0.824,0.383,0.721,0.722,0.82,11.518,11.518,0,4.119,1.913,2.883,5.776,5.742
2017,4241802,Jalen Reagor,WR,TCU,Big 12,60,0.769,0.83,0.425,0.769,0.31,1.507,0.637,1.035,46.153,42.331,3.823,23.07,5.897,15.075,25.461,20.692
2017,3122838,Trevion Thompson,WR,Clemson,ACC,12,0.772,0.772,0,0.065,0.385,1.867,-0.193,1.738,9.269,9.269,0,0.259,1.54,7.47,-1.156,10.425
2017,3115920,Henry McGrew,TE,Illinois,Big Ten,1,0.773,0.773,0,0,0.773,0,0,0.773,0.773,0.773,0,0,0.773,0,0,0.773
2017,546707,Henry Poggi,FB,Michigan,Big Ten,4,0.774,0.343,2.068,0.8,1.35,-0.403,1.167,-0.403,3.097,1.029,2.068,0.8,2.699,-0.403,3.5,-0.403
2017,3125724,Jordan Hogue,WR,Ball State,Mid-American,2,0.774,0.774,0,0,0.074,1.474,0,0.774,1.548,1.548,0,0,0.074,1.474,0,1.548
2017,4039032,Kevin Stepherson,WR,Notre Dame,FBS Independents,41,0.775,0.748,0.966,0.278,0.821,1.707,0.271,1.486,31.764,26.932,4.832,5.289,6.571,22.19,6.495,25.269
2017,3124538,Jamire Jordan,WR,Fresno State,Mountain West,44,0.778,0.843,-2.031,0.516,0.795,1.173,0.698,0.857,34.221,36.252,-2.031,9.808,10.338,14.074,15.356,18.865
2017,4260441,Octavius Evans,WR,Boise State,Mountain West,17,0.778,0.778,0,0.149,1.186,1.524,0.63,0.988,13.219,13.219,0,1.192,5.932,6.094,6.305,6.914
2017,3120511,Taylor Woods,RB,James Madison,Sun Belt,1,0.779,0,0.779,0.779,0,0,0.779,0,0.779,0,0.779,0.779,0,0,0.779,0
2017,552336,Tom Pancoast,TE,Penn State,Big Ten,3,0.78,0.78,0,0.401,1.926,0.014,1.163,0.014,2.341,2.341,0,0.401,1.926,0.014,2.327,0.014
2017,550666,Darren Carrington II,WR,Utah,Pac-12,97,0.783,0.788,0.268,0.579,0.945,0.828,0.551,1.087,75.943,75.675,0.268,20.266,34.967,20.71,30.309,45.635
2017,3931425,Shun Brown,WR,Arizona,Pac-12,58,0.784,0.801,0.637,0.37,0.852,1.433,0.538,1.636,45.456,41.634,3.822,11.085,15.329,11.468,24.191,21.265
2017,4241983,Cody White,WR,Michigan State,Big Ten,54,0.785,0.817,0.377,0.444,0.259,1.925,0.322,1.247,42.378,40.869,1.509,7.102,5.179,30.794,8.695,33.682
2017,3122424,Taylor Cornelius,QB,Oklahoma State,Big 12,16,0.786,0.756,0.835,0.241,0.778,1.067,0.874,0.638,12.569,7.561,5.008,0.723,5.443,6.403,8.744,3.825
2017,4035018,Tyler Simmons,WR,Georgia,SEC,4,0.787,0.787,0,0.582,-0.125,2.11,0.582,0.993,3.15,3.15,0,1.165,-0.125,2.11,1.165,1.985
2017,4246920,DJ Stubbs,WR,Liberty,Conference USA,3,0.791,0.791,0,0,-0.481,1.426,0,0.791,2.372,2.372,0,0,-0.481,2.853,0,2.372
2017,3914535,Nijee Cox,TE,Old Dominion,Sun Belt,3,0.791,0.791,0,0,0,-0.323,-0.288,1.33,2.372,2.372,0,0,0,-0.645,-0.288,2.66
2017,4240539,Louis Dorsey,TE,Illinois,Big Ten,38,0.791,0.791,0,0.906,0.281,1.049,0.836,0.729,30.041,30.041,0,11.783,3.659,11.536,18.381,11.659
2017,4259984,Isaiah Epps,WR,Kentucky,SEC,7,0.792,0.792,0,0,0.027,1.098,0.182,0.894,5.545,5.545,0,0,0.055,5.49,0.182,5.363
2017,4036482,Javonis Isaac,TE,Arkansas State,Sun Belt,1,0.793,0.793,0,0,0.793,0,0,0.793,0.793,0.793,0,0,0.793,0,0,0.793
2017,547868,Shane Wimann,TE,Northern Illinois,Mid-American,35,0.793,0.793,0,0.576,0.664,1.149,0.648,1.284,27.753,27.753,0,8.639,7.964,8.046,17.484,10.27
2017,3123968,Korey Robertson,WR,Southern Mississippi,Sun Belt,112,0.794,0.775,2.899,0.358,0.931,1.32,0.503,1.26,88.879,85.98,2.899,15.742,35.387,38.275,34.71,54.169
2017,3917596,Raynard Ford,TE,Louisiana,Sun Belt,2,0.794,0.794,0,0.794,0,0,0.794,0,1.589,1.589,0,1.589,0,0,1.589,0
2017,3921706,Brandon Presley,WR,UNLV,Mountain West,54,0.794,0.839,0.359,0.347,0.602,1.333,0.7,0.896,42.891,41.094,1.797,6.596,10.229,19.997,19.608,23.284
2017,4243957,Tyrese Johnson,WR,Middle Tennessee,Conference USA,11,0.795,0.795,0,0.293,-0.05,1.755,0.357,1.56,8.741,8.741,0,1.464,-0.1,5.265,2.502,6.239
2017,552777,Kylen Towner,WR,Western Kentucky,Conference USA,22,0.796,0.796,0,1.193,0.678,-0.596,0.944,0.403,17.523,17.523,0,11.932,6.782,-1.191,15.108,2.415
2017,3127292,Will Dissly,TE,Washington,Pac-12,25,0.797,0.797,0,0.828,1.005,0.326,0.847,0.64,19.929,19.929,0,11.588,7.036,1.305,16.091,3.838
2017,3125891,Alec Bloom,TE,Connecticut,FBS Independents,8,0.798,0.798,0,1.013,-0.208,1.372,0.921,0.593,6.381,6.381,0,4.052,-0.415,2.744,4.603,1.778
2017,4044148,Dredrick Snelson,WR,UCF,Big 12,64,0.798,0.792,0.974,0.53,0.627,1.604,0.588,1.148,51.08,49.133,1.947,14.833,13.797,22.45,23.537,27.543
2017,3935202,Aubrey Duty-Tyson,FB,Air Force,Mountain West,5,0.799,0,0.799,0.574,0,1.699,0.799,0,3.996,0,3.996,2.296,0,1.699,3.996,0
2017,3917579,Jarrod Jackson,WR,Louisiana,Sun Belt,21,0.799,0.799,0,0.383,0.916,1.129,0.367,1.274,16.779,16.779,0,2.681,7.325,6.773,4.036,12.744
2017,4036416,Byron Pringle,WR,Kansas State,Big 12,52,0.801,0.81,0.344,0.579,0.911,1.033,0.85,0.743,41.642,41.297,0.344,12.728,15.482,13.431,23.81,17.832
2017,3924325,Johnathon Johnson,WR,Missouri,SEC,63,0.801,0.825,-0.703,0.583,0.582,1.498,0.646,1.221,50.445,51.148,-0.703,19.236,8.732,22.477,29.695,20.749
2017,3116680,Austin Proehl,WR,North Carolina,ACC,29,0.805,0.805,0,0.474,1.37,0.384,0.739,0.95,23.341,23.341,0,6.165,13.697,1.922,14.787,8.554
2017,551085,Clark Quisenberry,WR,Troy,Sun Belt,13,0.806,0.806,0,-0.474,1.829,0.94,0.092,1.64,10.482,10.482,0,-2.37,10.973,1.879,0.643,9.839
2017,4038721,Mohamed Jabbie,WR,Rutgers,Big Ten,3,0.806,0.806,0,0,0,0.806,0,0.806,2.417,2.417,0,0,0,2.417,0,2.417
2017,3125115,Armanti Foreman,WR,Texas,Big 12,40,0.808,0.895,0.198,0.286,0.31,1.966,0.35,1.494,32.306,31.316,0.99,4.29,4.036,21.63,8.406,23.9
2017,4036026,Dez Fitzpatrick,WR,Louisville,ACC,71,0.809,0.809,0,0.8,0.092,1.413,0.706,0.927,57.447,57.447,0,24,1.557,31.085,26.843,30.604
2017,3116573,Davis Koppenhaver,TE,Duke,ACC,21,0.811,0.811,0,0.447,1.011,1.142,0.968,0.638,17.026,17.026,0,2.237,4.044,11.417,10.65,6.375
2017,3917196,Obe Fortune,WR,Georgia Southern,Sun Belt,18,0.811,0.811,0,1.365,-0.292,0.948,0.61,0.888,14.59,14.59,0,4.094,-0.876,11.373,3.048,11.543
2017,246044,Tyler Johnson,WR,Minnesota,Big Ten,65,0.811,0.811,0,0.459,1.244,0.875,0.484,1.271,52.688,52.688,0,11.927,22.396,18.365,18.382,34.306
2017,4260320,Andre Williams,WR,Akron,Mid-American,7,0.812,0.944,0.018,-0.383,0.699,1.635,0.957,0.754,5.683,5.665,0.018,-0.383,2.797,3.269,1.914,3.769
2017,546085,Trevor Kanteman,TE,UNLV,Mountain West,6,0.813,0.813,0,0.289,-0.271,1.711,0.798,0.829,4.88,4.88,0,0.289,-0.542,5.134,2.393,2.487
2017,3139669,Ryheem Malone,WR,Louisiana,Sun Belt,63,0.813,0.859,0.135,0.386,0.643,1.471,0.503,1.226,51.197,50.657,0.539,9.273,12.22,27.955,18.105,33.092
2017,4036595,Josh Pederson,TE,Louisiana Monroe,Sun Belt,16,0.815,0.815,0,0.237,0.491,1.342,0.704,1.15,13.048,13.048,0,1.187,2.456,5.368,8.446,4.602
2017,549943,Pharoah McKever,TE,Florida International,Conference USA,33,0.815,0.815,0,0.551,0.798,0.998,0.614,1.216,26.888,26.888,0,6.61,7.982,8.985,13.512,13.376
2017,4044111,Chris Oladokun,QB,South Florida,American Athletic,2,0.816,2.126,-0.495,0,0,0.816,2.126,-0.495,1.631,2.126,-0.495,0,0,1.631,2.126,-0.495
2017,3138759,Matthew Eaton,WR,Iowa State,Big 12,25,0.817,0.817,0,0.156,0.656,1.721,0.516,1.2,20.426,20.426,0,1.403,5.251,13.771,7.225,13.201
2017,3126240,Marshall Ellick,WR,Temple,American Athletic,11,0.817,0.817,0,0.726,0.606,1.405,0.726,0.926,8.984,8.984,0,4.354,1.819,2.811,4.354,4.63
2017,4035583,Jordan Jones,WR,Arkansas,SEC,49,0.817,0.823,0.786,0.444,0.625,1.423,0.279,1.534,40.022,33.737,6.285,7.986,10.617,18.504,7.813,32.209
2017,4035381,Jamal Couch,WR,Mississippi State,SEC,15,0.819,0.819,0,0.525,2.096,1.601,0.525,1.077,12.292,12.292,0,3.677,4.192,8.005,3.677,8.615
2017,3125183,Brandon Colon,WR,Navy,American Athletic,11,0.82,0.556,1.523,0.806,0.1,-0.859,1.09,0.1,9.019,4.449,4.57,4.032,0.301,-0.859,8.718,0.301
2017,4044113,Darnell Salomon,WR,South Florida,American Athletic,46,0.822,0.822,0,0.939,0.681,1.218,0.795,0.86,37.805,37.805,0,18.789,12.265,8.524,21.466,16.339
2017,559630,Rafe Peavey,QB,SMU,American Athletic,8,0.822,1.881,-0.943,3.403,1.889,-0.101,1.033,0.695,6.576,9.404,-2.828,6.805,3.777,-0.302,3.1,3.476
2017,3915321,James Gardner,WR,Miami (OH),Mid-American,83,0.823,0.823,0,0.411,0.786,1.476,0.419,1.66,68.284,68.284,0,15.635,16.516,31.001,23.475,44.809
2017,4040655,Darnell Mooney,WR,Tulane,American Athletic,51,0.823,0.823,0,0.828,0.696,0.773,0.922,0.702,41.954,41.954,0,19.045,11.835,7.731,25.817,16.136
2017,3139598,Nick Holman,TE,UAB,American Athletic,1,0.824,0.824,0,0,0,0.824,0,0.824,0.824,0.824,0,0,0,0.824,0,0.824
2017,3886635,Zach Reuter,WR,Kansas State,Big 12,4,0.825,0.825,0,1.48,-0.12,0.461,1.48,0.171,3.301,3.301,0,2.96,-0.12,0.461,2.96,0.341
2017,3124513,Trey Smith,WR,Colorado State,Mountain West,2,0.825,0.825,0,0,0.825,0,0.825,0,1.649,1.649,0,0,1.649,0,1.649,0
2017,4259499,Shi Smith,WR,South Carolina,SEC,39,0.826,0.826,0,0.728,0.451,1.34,0.675,1.097,32.229,32.229,0,13.109,3.611,16.075,16.871,15.358
2017,4035848,Jordan Duncan,WR,California,Pac-12,14,0.826,0.826,0,0.845,1.627,-0.003,0.577,1.076,11.569,11.569,0,5.072,6.509,-0.013,4.038,7.531
2017,4286937,Malik Elion,WR,Tennessee,SEC,1,0.827,0.827,0,0.827,0,0,0.827,0,0.827,0.827,0,0.827,0,0,0.827,0
2017,4039077,Michael Lawrence,WR,North Texas,American Athletic,79,0.827,0.827,0,0.392,0.831,1.549,0.505,1.232,65.312,65.312,0,12.149,22.433,27.885,22.208,43.104
2017,559613,D.J. Chark,WR,LSU,SEC,73,0.829,0.938,0.274,0.427,0.543,2.004,0.429,1.341,60.503,57.218,3.285,13.222,12.489,36.08,17.601,42.902
2017,4241588,Elijah Cooks,WR,Nevada,Mountain West,3,0.833,0.833,0,0,0.209,2.083,0.766,0.867,2.5,2.5,0,0,0.417,2.083,0.766,1.734
2017,4034943,Dre Massey,WR,Florida,SEC,17,0.833,1.026,-0.064,1.021,0.479,1.766,0.596,1.044,14.166,14.358,-0.192,4.083,4.786,5.297,4.771,9.395
2017,547720,Temi Alaka,WR,South Florida,American Athletic,24,0.834,0.834,0,0.573,0.243,1.938,0.371,1.164,20.007,20.007,0,4.01,2.43,13.567,3.706,16.301
2017,4040623,Austin Mack,WR,Ohio State,Big Ten,32,0.835,0.835,0,0.629,0.64,1.927,0.531,1.611,26.713,26.713,0,11.954,5.122,9.637,12.215,14.498
2017,3915275,Chalfonte Butler,TE,Kent State,Mid-American,7,0.836,0.836,0,1.001,0.566,1.295,0.802,0.862,5.854,5.854,0,1.001,2.264,2.59,2.406,3.448
2017,4040546,Hutch White,WR,Texas State,Sun Belt,24,0.836,0.904,0.355,0.648,0.409,2.121,0.306,1.462,20.053,18.988,1.064,4.535,4.912,10.605,3.975,16.078
2017,4049294,Antonio Nunn,WR,Buffalo,Mid-American,21,0.836,0.847,0.605,0.838,0.722,2.304,0.352,1.133,17.552,16.947,0.605,4.189,7.937,9.216,2.817,14.734
2017,3919510,Alex Bachman,WR,Wake Forest,ACC,30,0.837,0.837,0,0.65,1.265,0.993,0.562,1.387,25.116,25.116,0,10.403,3.794,10.918,11.248,13.868
2017,4068152,Kawaan Baker,WR,South Alabama,Sun Belt,11,0.84,0.84,0,0.381,0.332,1.431,1.055,0.718,9.245,9.245,0,0.762,1.327,7.157,4.221,5.024
2017,545600,Greg Hart,TE,Kentucky,SEC,3,0.841,0.841,0,1.136,0,0.25,0.841,0,2.522,2.522,0,2.272,0,0.25,2.522,0
2017,3916213,Myron Gailliard,WR,SMU,American Athletic,14,0.842,0.842,0,1.368,0.538,0.298,1.079,0.416,11.794,11.794,0,8.209,2.69,0.895,9.713,2.08
2017,547092,Hunter Folkertsma,TE,Bowling Green,Mid-American,10,0.845,0.845,0,0.609,1.725,-0.38,0.577,3.259,8.448,8.448,0,3.653,5.175,-0.38,5.189,3.259
2017,4259324,Travis Vokolek,TE,Rutgers,Big Ten,1,0.845,0.845,0,0.845,0,0,0.845,0,0.845,0.845,0,0.845,0,0,0.845,0
2017,3116375,Dimitri Flowers,FB,Oklahoma,Big 12,42,0.845,1.189,0.157,1.118,1.863,0.092,0.886,0.729,35.495,33.301,2.193,17.886,24.216,0.737,27.472,8.023
2017,3932429,Chris Finke,WR,Notre Dame,FBS Independents,10,0.846,0.846,0,-0.847,0.885,1.909,-0.983,1.63,8.457,8.457,0,-1.695,4.425,5.726,-2.95,11.407
2017,3121422,Terry McLaurin,WR,Ohio State,Big Ten,42,0.847,0.847,0,0.634,0.934,0.783,0.697,1.222,35.564,35.564,0,10.14,17.741,4.7,20.903,14.66
2017,3116383,Jeffery Mead,WR,Oklahoma,Big 12,9,0.848,0.848,0,0.378,1.083,0,0.744,0.978,7.632,7.632,0,1.133,6.499,0,3.719,3.913
2017,3914446,Ruben Garnett,WR,Middle Tennessee,Conference USA,8,0.849,0.566,2.829,-1.246,1.181,1.736,1.208,-0.226,6.795,3.965,2.829,-2.492,4.722,1.736,7.246,-0.451
2017,3121556,Zander Neuville,TE,Wisconsin,Big Ten,9,0.85,0.85,0,-0.002,1.188,1.721,0.947,0.081,7.653,7.653,0,-0.006,5.939,1.721,7.572,0.081
2017,3120351,Rahshead Johnson,WR,San José State,Mountain West,9,0.853,0.853,0,-0.218,1.915,1.402,0.64,1.278,7.675,7.675,0,-0.873,5.744,2.803,3.84,3.835
2017,3917149,Zy Letman,WR,Appalachian State,Sun Belt,11,0.854,0.854,0,1.641,0.518,0.319,1.009,0.669,9.395,9.395,0,6.564,1.555,1.276,6.052,3.343
2017,552937,Davon Grayson,WR,East Carolina,American Athletic,91,0.855,0.891,0.358,0.692,0.889,1.206,0.752,0.981,77.84,75.694,2.146,24.919,23.104,30.145,37.618,40.221
2017,3126486,Deebo Samuel,WR,South Carolina,SEC,24,0.856,0.871,0.693,0.796,0.268,1.688,0.772,1.281,20.555,19.169,1.386,12.731,1.071,6.754,15.432,5.123
2017,3124822,Jordan Feuerbacher,TE,Baylor,Big 12,8,0.858,0.858,0,0.791,0.609,1.689,1.007,-0.188,6.861,6.861,0,3.955,1.217,1.689,7.049,-0.188
2017,3128452,Jordan Akins,WR,UCF,Big 12,46,0.859,0.859,0,0.979,0.322,1.216,0.897,0.795,39.528,39.528,0,19.578,4.826,12.157,26.005,13.523
2017,3922131,Anthony Muse,WR,New Mexico State,Conference USA,41,0.859,0.859,0,0.561,0.628,1.434,0.522,1.443,35.22,35.22,0,8.414,8.165,18.641,13.575,21.645
2017,3116365,Mark Andrews,TE,Oklahoma,Big 12,85,0.862,0.859,1.124,0.798,0.768,0.954,0.683,1.247,73.27,72.146,1.124,23.136,23.797,21.95,39.593,33.677
2017,4244598,Keylon Stokes,WR,Tulsa,American Athletic,10,0.862,0.862,0,2.177,0.62,0.447,1.214,0.712,8.624,8.624,0,4.354,2.481,1.788,3.643,4.981
2017,3917940,Hakeem Butler,WR,Iowa State,Big 12,67,0.867,0.867,0,0.936,0.697,0.922,0.783,0.94,58.094,58.094,0,14.04,12.541,29.516,24.259,33.835
2017,4240906,Camron Buckley,WR,Texas A&M,SEC,25,0.867,0.867,0,0.659,0.835,1.589,0.648,1.332,21.676,21.676,0,7.245,5.008,9.534,11.023,10.653
2017,4240334,Avante' Cox,WR,Wyoming,Mountain West,9,0.871,0.909,0.738,-0.53,1.494,1.65,0.482,1.65,7.841,6.365,1.476,-1.591,4.482,4.95,2.891,4.95
2017,3122449,James Washington,WR,Oklahoma State,Big 12,114,0.871,0.881,0.479,0.589,1.408,0.834,0.723,1.25,99.26,97.821,1.438,37.102,46.467,14.174,59.251,40.008
2017,4055162,Brandon Arconado,WR,Washington State,Pac-12,3,0.871,0.871,0,0,-0.826,1.719,2.965,-0.176,2.612,2.612,0,0,-0.826,3.438,2.965,-0.353
2017,3916911,La'Michael Pettway,WR,Arkansas,SEC,9,0.873,0.873,0,0.531,0.518,1.339,0.483,1.36,7.856,7.856,0,1.593,1.036,2.678,2.416,5.44
2017,3916624,Dieuly Aristilde,WR,Eastern Michigan,Mid-American,8,0.874,0.874,0,0.666,0.215,2.172,0.68,1.196,6.99,6.99,0,1.999,0.646,4.345,3.401,3.589
2017,547197,Keith Kirkwood,WR,Temple,American Athletic,65,0.874,0.874,0,0.909,0.498,1.299,0.892,0.83,56.828,56.828,0,19.998,10.452,24.688,41.049,15.779
2017,4240676,Beau Corrales,WR,North Carolina,ACC,12,0.876,0.876,0,1.446,0.734,-1.117,1.018,0.734,10.512,10.512,0,7.228,4.402,-1.117,6.11,4.402
2017,4040628,Binjimen Victor,WR,Ohio State,Big Ten,37,0.876,0.876,0,0.742,1.004,0.853,0.936,0.789,32.421,32.421,0,14.103,6.021,9.381,20.59,11.831
2017,3915823,Keke Coutee,WR,Texas Tech,Big 12,125,0.876,0.918,-0.131,0.675,0.614,1.348,0.793,1.033,109.475,110.128,-0.653,33.742,23.327,47.169,65.042,44.433
2017,3914580,Blaze Moorhead,WR,UT San Antonio,American Athletic,6,0.879,1.142,-0.433,0.739,0.949,0,1.025,0.589,5.276,5.709,-0.433,1.479,3.797,0,4.098,1.177
2017,3138758,Brodrick Yancy,WR,Temple,American Athletic,12,0.88,0.88,0,0.883,0.473,1.053,0.322,1.066,10.558,10.558,0,1.767,1.418,7.373,0.966,9.592
2017,545681,Shane Tucker,WR,Middle Tennessee,Conference USA,38,0.881,0.977,-0.238,0.919,0.781,0.666,1.008,0.789,33.482,34.194,-0.713,11.951,7.032,9.322,16.125,17.357
2017,4241372,Marquise Brown,WR,Oklahoma,Big 12,76,0.881,0.899,-0.508,0.675,1.081,1.041,0.792,1.074,66.934,67.443,-0.508,22.278,33.522,11.454,41.159,25.776
2017,4035499,Kyle Davis,WR,Auburn,SEC,12,0.883,0.883,0,1.207,-0.203,3.49,0.95,0.682,10.592,10.592,0,4.828,-1.216,6.979,8.547,2.045
2017,3135737,Darrell Langham,WR,Miami,ACC,17,0.883,0.883,0,0.564,1.426,0.718,0.463,1.653,15.01,15.01,0,3.946,8.557,1.436,5.089,9.921
2017,3917634,Trenard Davis,WR,Illinois,Big Ten,15,0.885,0.885,0,1.268,-0.017,1.032,0.83,0.933,13.274,13.274,0,5.072,-0.052,8.255,5.812,7.462
2017,4035390,Jared Atkinson,WR,Baylor,Big 12,12,0.885,0.916,0.733,0.625,0.981,1.036,0.4,1.232,10.623,9.158,1.465,2.5,2.943,5.18,2.002,8.621
2017,546427,Steven Mitchell Jr.,WR,USC,Pac-12,56,0.885,0.884,0.966,0.204,1.336,2.216,0.573,1.544,49.571,48.605,0.966,4.694,28.054,19.947,21.778,27.793
2017,3133996,Tony Ellison,WR,Arizona,Pac-12,59,0.886,0.841,1.722,0.403,1.256,0.846,0.668,1.083,52.28,47.114,5.166,6.039,23.87,20.307,18.711,33.569
2017,4038460,Dillon Stoner,WR,Oklahoma State,Big 12,54,0.886,0.886,0,0.508,1.504,0.738,0.562,1.322,47.831,47.831,0,11.187,25.57,11.074,17.421,30.41
2017,4242330,Danny Davis III,WR,Wisconsin,Big Ten,43,0.886,0.979,-0.341,0.361,0.943,1.17,1.015,0.775,38.118,39.14,-1.022,3.605,16.968,17.545,20.297,17.821
2017,3124369,A.J. Richardson,WR,Boise State,Mountain West,46,0.887,0.887,0,1.026,0.777,0.744,0.92,0.836,40.808,40.808,0,22.581,8.549,9.678,25.759,15.049
2017,4239411,Mydreon Vines,WR,East Carolina,American Athletic,2,0.887,0.887,0,0,0.887,0,0.887,0,1.773,1.773,0,0,1.773,0,1.773,0
2017,4242169,Jonathan Nance,WR,Arkansas,SEC,59,0.887,0.886,0.895,0.608,1.208,0.428,0.669,1.083,52.307,47.833,4.474,12.162,28.987,5.562,18.734,33.573
2017,4260385,Darius Rodrique,WR,Louisiana Monroe,Sun Belt,1,0.889,0.889,0,0,0.889,0,0.889,0,0.889,0.889,0,0,0.889,0,0.889,0
2017,3122854,Cannon Smith,TE,Clemson,ACC,3,0.89,0.89,0,0,0.89,0,0.89,0,2.669,2.669,0,0,2.669,0,2.669,0
2017,545367,Derrick Willies,WR,Texas Tech,Big 12,25,0.893,0.956,-0.608,1.227,0.384,0.959,1.186,0.373,22.327,22.935,-0.608,13.499,3.074,5.754,18.969,3.358
2017,4242504,Johnny Johnson III,WR,Oregon,Pac-12,26,0.902,0.902,0,0.453,1.179,1.558,0.614,1.448,23.462,23.462,0,5.44,11.789,6.234,10.432,13.03
